#"+ESI Scan (rt: 0.699-1.116 min, 26 scans) Frag=250.0V NUDT7A_0_5_c.d  Deconvoluted (Isotope Width=9.5)"
#Point,X(Daltons),Y(Counts)
0,10000.00,0.00557250296697021
1,10001.00,0.0116531830281019
2,10002.00,0.016837177798152
3,10003.00,0.0190052669495344
4,10004.00,0.0175344441086054
5,10005.00,0.0139464968815446
6,10006.00,0.0102892210707068
7,10007.00,0.00760803977027535
8,10008.00,0.00597583362832665
9,10009.00,0.00510906986892223
10,10010.00,0.00472210813313723
11,10011.00,0.00460819387808442
12,10012.00,0.00462576281279325
13,10013.00,0.00467185489833355
14,10014.00,0.00465916749089956
15,10015.00,0.00450590113177896
16,10016.00,0.00415329448878765
17,10017.00,0.00360754295252264
18,10018.00,0.00296300905756652
19,10019.00,0.0023638482671231
20,10020.00,0.00193219492211938
21,10021.00,0.00173808925319463
22,10022.00,0.00183912413194776
23,10023.00,0.00236343522556126
24,10024.00,0.00361818890087307
25,10025.00,0.00622438127174973
26,10026.00,0.0112801901996136
27,10027.00,0.0206505171954632
28,10028.00,0.0377314761281013
29,10029.00,0.0692079141736031
30,10030.00,0.12825134396553
31,10031.00,0.239267110824585
32,10032.00,0.44291090965271
33,10033.00,0.796809732913971
34,10034.00,1.36437618732452
35,10035.00,2.18670010566711
36,10036.00,3.24134397506714
37,10037.00,4.40329360961914
38,10038.00,5.44350147247314
39,10039.00,6.10952997207642
40,10040.00,6.2682580947876
41,10041.00,5.99651670455933
42,10042.00,5.53733968734741
43,10043.00,5.17777490615845
44,10044.00,5.16710424423218
45,10045.00,5.7297248840332
46,10046.00,7.12928485870361
47,10047.00,9.67679405212402
48,10048.00,13.5480298995972
49,10049.00,18.3901634216309
50,10050.00,23.0837421417236
51,10051.00,26.1924705505371
52,10052.00,26.8785247802734
53,10053.00,25.3358917236328
54,10054.00,22.4112739562988
55,10055.00,18.9955558776855
56,10056.00,15.7010116577148
57,10057.00,12.8347139358521
58,10058.00,10.4882717132568
59,10059.00,8.63591384887695
60,10060.00,7.20843553543091
61,10061.00,6.13440942764282
62,10062.00,5.35166215896606
63,10063.00,4.80256223678589
64,10064.00,4.42768287658691
65,10065.00,4.16501188278198
66,10066.00,3.95522284507751
67,10067.00,3.75016093254089
68,10068.00,3.51885724067688
69,10069.00,3.2454297542572
70,10070.00,2.920818567276
71,10071.00,2.53908467292786
72,10072.00,2.10614514350891
73,10073.00,1.65266966819763
74,10074.00,1.23096489906311
75,10075.00,0.890143394470215
76,10076.00,0.652175307273865
77,10077.00,0.511093318462372
78,10078.00,0.449521273374558
79,10079.00,0.453725039958954
80,10080.00,0.51827871799469
81,10081.00,0.640900135040283
82,10082.00,0.810995280742645
83,10083.00,1.0010792016983
84,10084.00,1.17450416088104
85,10085.00,1.30835437774658
86,10086.00,1.40777385234833
87,10087.00,1.49492299556732
88,10088.00,1.58389914035797
89,10089.00,1.66216146945953
90,10090.00,1.69214427471161
91,10091.00,1.63858735561371
92,10092.00,1.50404751300812
93,10093.00,1.33469009399414
94,10094.00,1.18915414810181
95,10095.00,1.10757863521576
96,10096.00,1.1048641204834
97,10097.00,1.17578172683716
98,10098.00,1.29541683197021
99,10099.00,1.41852521896362
100,10100.00,1.49494600296021
101,10101.00,1.50153887271881
102,10102.00,1.45992946624756
103,10103.00,1.4197553396225
104,10104.00,1.4293839931488
105,10105.00,1.52090704441071
106,10106.00,1.70827221870422
107,10107.00,1.98674690723419
108,10108.00,2.33425760269165
109,10109.00,2.72494506835938
110,10110.00,3.1536500453949
111,10111.00,3.6509325504303
112,10112.00,4.27280187606812
113,10113.00,5.07011270523071
114,10114.00,6.05136966705322
115,10115.00,7.15478754043579
116,10116.00,8.25084209442139
117,10117.00,9.18538475036621
118,10118.00,9.8400764465332
119,10119.00,10.1715183258057
120,10120.00,10.2135219573975
121,10121.00,10.051830291748
122,10122.00,9.7844820022583
123,10123.00,9.48237895965576
124,10124.00,9.16873550415039
125,10125.00,8.82698249816895
126,10126.00,8.42599296569824
127,10127.00,7.93958282470703
128,10128.00,7.34888124465942
129,10129.00,6.63995838165283
130,10130.00,5.81469869613647
131,10131.00,4.91040849685669
132,10132.00,4.00178718566895
133,10133.00,3.17258071899414
134,10134.00,2.47993063926697
135,10135.00,1.94147908687592
136,10136.00,1.547407746315
137,10137.00,1.2792364358902
138,10138.00,1.12231183052063
139,10139.00,1.07173037528992
140,10140.00,1.13662993907928
141,10141.00,1.34454369544983
142,10142.00,1.73877227306366
143,10143.00,2.34736013412476
144,10144.00,3.09718418121338
145,10145.00,3.7139458656311
146,10146.00,3.80102562904358
147,10147.00,3.20367860794067
148,10148.00,2.23697090148926
149,10149.00,1.36723303794861
150,10150.00,0.806841433048248
151,10151.00,0.516182005405426
152,10152.00,0.392812281847
153,10153.00,0.367519706487656
154,10154.00,0.408192187547684
155,10155.00,0.497647494077683
156,10156.00,0.612886607646942
157,10157.00,0.719153821468353
158,10158.00,0.784918248653412
159,10159.00,0.799859523773193
160,10160.00,0.773601949214935
161,10161.00,0.721130311489105
162,10162.00,0.653662145137787
163,10163.00,0.579798102378845
164,10164.00,0.509880304336548
165,10165.00,0.457223266363144
166,10166.00,0.436649918556213
167,10167.00,0.465430676937103
168,10168.00,0.570114970207214
169,10169.00,0.797972977161407
170,10170.00,1.22757983207703
171,10171.00,1.97238969802856
172,10172.00,3.18610405921936
173,10173.00,5.10750484466553
174,10174.00,8.17212867736816
175,10175.00,13.1219348907471
176,10176.00,20.8507404327393
177,10177.00,31.4783306121826
178,10178.00,42.5570411682129
179,10179.00,48.5600433349609
180,10180.00,44.9128074645996
181,10181.00,33.3699569702148
182,10182.00,20.4826183319092
183,10183.00,11.0857629776001
184,10184.00,5.83839988708496
185,10185.00,3.37620091438293
186,10186.00,2.41438341140747
187,10187.00,2.31556057929993
188,10188.00,3.0151994228363
189,10189.00,5.0182409286499
190,10190.00,9.6109676361084
191,10191.00,18.9920845031738
192,10192.00,35.5653038024902
193,10193.00,59.7646293640137
194,10194.00,87.203483581543
195,10195.00,107.897239685059
196,10196.00,110.807006835938
197,10197.00,92.7871398925781
198,10198.00,62.9513473510742
199,10199.00,35.1172866821289
200,10200.00,16.8188724517822
201,10201.00,7.43835067749023
202,10202.00,3.33719396591187
203,10203.00,1.67000925540924
204,10204.00,0.99787175655365
205,10205.00,0.726090431213379
206,10206.00,0.624527037143707
207,10207.00,0.599491655826569
208,10208.00,0.607855319976807
209,10209.00,0.631491482257843
210,10210.00,0.671795129776001
211,10211.00,0.745630025863647
212,10212.00,0.878903806209564
213,10213.00,1.09759390354156
214,10214.00,1.40877139568329
215,10215.00,1.76678025722504
216,10216.00,2.05397129058838
217,10217.00,2.13628554344177
218,10218.00,1.97860360145569
219,10219.00,1.68287026882172
220,10220.00,1.3950469493866
221,10221.00,1.20944738388062
222,10222.00,1.16188657283783
223,10223.00,1.2707097530365
224,10224.00,1.57136011123657
225,10225.00,2.13359713554382
226,10226.00,3.06559562683105
227,10227.00,4.49789333343506
228,10228.00,6.52236461639404
229,10229.00,9.06496334075928
230,10230.00,11.7404508590698
231,10231.00,13.8579273223877
232,10232.00,14.7307987213135
233,10233.00,14.1268348693848
234,10234.00,12.4165496826172
235,10235.00,10.2673006057739
236,10236.00,8.23531055450439
237,10237.00,6.59806394577026
238,10238.00,5.41325283050537
239,10239.00,4.63391447067261
240,10240.00,4.18438148498535
241,10241.00,3.99053764343262
242,10242.00,3.98540043830872
243,10243.00,4.10864973068237
244,10244.00,4.31274080276489
245,10245.00,4.57882356643677
246,10246.00,4.93197202682495
247,10247.00,5.44084453582764
248,10248.00,6.1986198425293
249,10249.00,7.29209232330322
250,10250.00,8.7630786895752
251,10251.00,10.5657606124878
252,10252.00,12.5347843170166
253,10253.00,14.3909215927124
254,10254.00,15.8081083297729
255,10255.00,16.5286293029785
256,10256.00,16.4528694152832
257,10257.00,15.631365776062
258,10258.00,14.188756942749
259,10259.00,12.2830791473389
260,10260.00,10.1348142623901
261,10261.00,8.03748035430908
262,10262.00,6.27112531661987
263,10263.00,4.98715448379517
264,10264.00,4.18212795257568
265,10265.00,3.7553014755249
266,10266.00,3.56657266616821
267,10267.00,3.46461892127991
268,10268.00,3.31752681732178
269,10269.00,3.06227588653564
270,10270.00,2.72954368591309
271,10271.00,2.40594029426575
272,10272.00,2.17138409614563
273,10273.00,2.06864595413208
274,10274.00,2.1086642742157
275,10275.00,2.28312492370605
276,10276.00,2.56845736503601
277,10277.00,2.92564797401428
278,10278.00,3.30614733695984
279,10279.00,3.66602301597595
280,10280.00,3.98095560073853
281,10281.00,4.25420618057251
282,10282.00,4.51456594467163
283,10283.00,4.80483913421631
284,10284.00,5.16361618041992
285,10285.00,5.60367584228516
286,10286.00,6.09063243865967
287,10287.00,6.53330278396606
288,10288.00,6.81131315231323
289,10289.00,6.85387992858887
290,10290.00,6.72140073776245
291,10291.00,6.60450649261475
292,10292.00,6.73695611953735
293,10293.00,7.30448770523071
294,10294.00,8.37394618988037
295,10295.00,9.78949356079102
296,10296.00,11.0770273208618
297,10297.00,11.5823936462402
298,10298.00,10.9212942123413
299,10299.00,9.3023567199707
300,10300.00,7.31388759613037
301,10301.00,5.46990489959717
302,10302.00,3.9996223449707
303,10303.00,2.915607213974
304,10304.00,2.14852857589722
305,10305.00,1.62645757198334
306,10306.00,1.29607081413269
307,10307.00,1.11979603767395
308,10308.00,1.07123744487762
309,10309.00,1.13016057014465
310,10310.00,1.26862955093384
311,10311.00,1.42767941951752
312,10312.00,1.50890755653381
313,10313.00,1.41920435428619
314,10314.00,1.15071547031403
315,10315.00,0.799571812152863
316,10316.00,0.485572665929794
